Product_Code,Warehouse,Product_Category,Date,Order_Demand
Product_1641,Whse_J,Category_019,15/06/2012,14000
Product_1641,Whse_J,Category_019,15/06/2012,6000
Product_1641,Whse_J,Category_019,25/06/2012,2000
Product_1637,Whse_J,Category_019,19/07/2012,3000
Product_1637,Whse_J,Category_019,03/09/2012,1000
Product_1641,Whse_J,Category_019,03/09/2012,15000
Product_1637,Whse_J,Category_019,30/08/2012,3000
Product_1637,Whse_J,Category_019,05/10/2012,3000
Product_1641,Whse_J,Category_019,05/10/2012,13000
Product_1641,Whse_J,Category_019,05/10/2012,9000
Product_1637,Whse_J,Category_019,26/10/2012,2000
Product_1637,Whse_J,Category_019,06/12/2012,3000
Product_1637,Whse_J,Category_019,26/11/2012,3000
Product_1641,Whse_J,Category_019,26/11/2012,11000
Product_1641,Whse_J,Category_019,26/11/2012,11000
Product_1637,Whse_J,Category_019,02/02/2012,3000
Product_1378,Whse_J,Category_019,20/04/2012,5000
Product_1378,Whse_J,Category_019,11/06/2012,10000
Product_1378,Whse_J,Category_019,20/06/2012,5000
Product_1378,Whse_J,Category_019,23/07/2012,10000
Product_1378,Whse_J,Category_019,27/08/2012,10000
Product_1378,Whse_J,Category_019,20/09/2012,10000
Product_1378,Whse_J,Category_019,15/10/2012,10000
Product_1378,Whse_J,Category_019,20/11/2012,10000
Product_1378,Whse_J,Category_019,18/12/2012,10000
Product_0017,Whse_J,Category_005,28/03/2012,500
Product_0017,Whse_J,Category_005,12/04/2012,500
Product_0017,Whse_J,Category_005,23/05/2012,1000
Product_0012,Whse_J,Category_005,27/06/2012,2000
Product_0019,Whse_J,Category_005,25/09/2012,500
Product_0017,Whse_J,Category_005,12/10/2012,500
Product_0017,Whse_J,Category_005,22/11/2012,500
Product_1312,Whse_J,Category_019,13/01/2012,300
Product_1287,Whse_J,Category_019,17/01/2012,10000
Product_1287,Whse_J,Category_019,20/01/2012,10000
Product_1356,Whse_J,Category_019,24/01/2012,2000
Product_1287,Whse_J,Category_019,30/01/2012,10000
Product_1356,Whse_J,Category_019,01/02/2012,2000
Product_1287,Whse_J,Category_019,10/02/2012,20000
Product_1213,Whse_J,Category_019,22/02/2012,1000
Product_1193,Whse_J,Category_019,24/02/2012,200
Product_1287,Whse_J,Category_019,28/02/2012,15000
Product_1312,Whse_J,Category_019,29/02/2012,300
Product_1213,Whse_J,Category_019,01/03/2012,1000
Product_1287,Whse_J,Category_019,02/03/2012,20000
Product_1356,Whse_J,Category_019,07/03/2012,2000
Product_1287,Whse_J,Category_019,12/03/2012,20000
Product_1213,Whse_J,Category_019,15/03/2012,500
Product_1213,Whse_J,Category_019,23/03/2012,100
Product_1287,Whse_J,Category_019,02/04/2012,20000
Product_1287,Whse_J,Category_019,09/04/2012,10000
Product_1312,Whse_J,Category_019,17/04/2012,300
Product_1356,Whse_J,Category_019,17/04/2012,1000
Product_1356,Whse_J,Category_019,23/04/2012,1000
Product_1378,Whse_J,Category_019,24/04/2012,10000
Product_1356,Whse_J,Category_019,07/05/2012,2000
Product_1287,Whse_J,Category_019,10/05/2012,20000
Product_1378,Whse_J,Category_019,10/05/2012,10000
Product_1213,Whse_J,Category_019,11/05/2012,100
Product_1213,Whse_J,Category_019,15/05/2012,500
Product_1312,Whse_J,Category_019,15/05/2012,200
Product_1287,Whse_J,Category_019,21/05/2012,10000
Product_1287,Whse_J,Category_019,21/05/2012,20000
Product_1287,Whse_J,Category_019,24/05/2012,10000
Product_1356,Whse_J,Category_019,25/05/2012,1000
Product_1356,Whse_J,Category_019,28/05/2012,2000
Product_1213,Whse_J,Category_019,28/05/2012,100
Product_1287,Whse_J,Category_019,31/05/2012,20000
Product_1356,Whse_J,Category_019,31/05/2012,1000
Product_1287,Whse_J,Category_019,06/06/2012,10000
Product_1356,Whse_J,Category_019,07/06/2012,1000
Product_1356,Whse_J,Category_019,08/06/2012,2000
Product_1213,Whse_J,Category_019,11/06/2012,1000
Product_1312,Whse_J,Category_019,20/06/2012,300
Product_1287,Whse_J,Category_019,21/06/2012,10000
Product_1378,Whse_J,Category_019,04/07/2012,10000
Product_1287,Whse_J,Category_019,11/07/2012,20000
Product_1213,Whse_J,Category_019,23/07/2012,1000
Product_1287,Whse_J,Category_019,24/07/2012,10000
Product_1287,Whse_J,Category_019,31/07/2012,10000
Product_1312,Whse_J,Category_019,01/08/2012,300
Product_1287,Whse_J,Category_019,08/08/2012,10000
Product_1356,Whse_J,Category_019,21/08/2012,2000
Product_1356,Whse_J,Category_019,23/08/2012,1000
Product_1287,Whse_J,Category_019,05/09/2012,20000
Product_1213,Whse_J,Category_019,07/09/2012,1000
Product_1213,Whse_J,Category_019,13/09/2012,1000
Product_1356,Whse_J,Category_019,21/09/2012,2000
Product_1287,Whse_J,Category_019,27/09/2012,10000
Product_1356,Whse_J,Category_019,04/10/2012,2000
Product_1287,Whse_J,Category_019,04/10/2012,20000
Product_1213,Whse_J,Category_019,05/10/2012,1000
Product_1287,Whse_J,Category_019,05/10/2012,10000
Product_1213,Whse_J,Category_019,10/10/2012,200
Product_1356,Whse_J,Category_019,12/10/2012,1000
Product_1287,Whse_J,Category_019,15/10/2012,10000
Product_1312,Whse_J,Category_019,18/10/2012,400
Product_1213,Whse_J,Category_019,29/10/2012,1000
Product_1356,Whse_J,Category_019,08/11/2012,2000
Product_1287,Whse_J,Category_019,09/11/2012,20000
Product_1356,Whse_J,Category_019,15/11/2012,1000
Product_1213,Whse_J,Category_019,20/11/2012,2000
Product_1356,Whse_J,Category_019,22/11/2012,1000
Product_1287,Whse_J,Category_019,26/12/2012,10000
Product_0012,Whse_J,Category_005,16/01/2012,3000
Product_1356,Whse_J,Category_019,05/01/2012,2000
Product_1312,Whse_J,Category_019,27/01/2012,5000
Product_1312,Whse_J,Category_019,07/02/2012,5000
Product_1312,Whse_J,Category_019,10/02/2012,5000
Product_1312,Whse_J,Category_019,20/02/2012,5000
Product_1312,Whse_J,Category_019,09/03/2012,5000
Product_1450,Whse_J,Category_019,09/03/2012,5000
Product_1312,Whse_J,Category_019,19/03/2012,5000
Product_1450,Whse_J,Category_019,28/03/2012,5000
Product_1312,Whse_J,Category_019,30/03/2012,5000
Product_1356,Whse_J,Category_019,22/03/2012,2000
Product_1356,Whse_J,Category_019,23/03/2012,1000
Product_1356,Whse_J,Category_019,23/03/2012,1000
Product_1312,Whse_J,Category_019,05/04/2012,5000
Product_1450,Whse_J,Category_019,05/04/2012,5000
Product_1356,Whse_J,Category_019,30/03/2012,1000
Product_1356,Whse_J,Category_019,02/04/2012,1000
Product_1356,Whse_J,Category_019,06/04/2012,1000
Product_1312,Whse_J,Category_019,18/04/2012,5000
Product_1450,Whse_J,Category_019,27/04/2012,5000
Product_1450,Whse_J,Category_019,01/05/2012,5000
Product_1312,Whse_J,Category_019,15/05/2012,1000
Product_1356,Whse_J,Category_019,01/06/2012,2000
Product_1312,Whse_J,Category_019,21/05/2012,1000
Product_1312,Whse_J,Category_019,24/05/2012,1000
Product_1312,Whse_J,Category_019,25/05/2012,1000
Product_1312,Whse_J,Category_019,01/06/2012,2000
Product_1356,Whse_J,Category_019,29/05/2012,3000
Product_1356,Whse_J,Category_019,15/06/2012,2000
Product_1356,Whse_J,Category_019,02/07/2012,1000
Product_1356,Whse_J,Category_019,09/07/2012,1000
Product_1312,Whse_J,Category_019,20/07/2012,5000
Product_1356,Whse_J,Category_019,11/07/2012,1000
Product_1356,Whse_J,Category_019,17/07/2012,1000
Product_1356,Whse_J,Category_019,26/07/2012,1000
Product_1356,Whse_J,Category_019,08/08/2012,1000
Product_1356,Whse_J,Category_019,20/08/2012,1000
Product_1356,Whse_J,Category_019,04/09/2012,2000
Product_1356,Whse_J,Category_019,06/09/2012,1000
Product_1356,Whse_J,Category_019,13/09/2012,1000
Product_1356,Whse_J,Category_019,20/09/2012,1000
Product_1356,Whse_J,Category_019,28/09/2012,1000
Product_1356,Whse_J,Category_019,04/10/2012,1000
Product_1356,Whse_J,Category_019,10/10/2012,1000
Product_1356,Whse_J,Category_019,11/10/2012,2000
Product_1356,Whse_J,Category_019,17/10/2012,1000
Product_1356,Whse_J,Category_019,24/10/2012,1000
Product_1356,Whse_J,Category_019,31/10/2012,2000
Product_1356,Whse_J,Category_019,02/11/2012,1000
Product_1356,Whse_J,Category_019,05/11/2012,1000
Product_1356,Whse_J,Category_019,13/11/2012,1000
Product_1356,Whse_J,Category_019,20/11/2012,1000
Product_1356,Whse_J,Category_019,06/12/2012,2000
Product_1356,Whse_J,Category_019,07/12/2012,1000
Product_1356,Whse_J,Category_019,17/12/2012,1000
Product_1356,Whse_J,Category_019,20/12/2012,1000
Product_1378,Whse_J,Category_019,29/05/2012,5000
Product_1287,Whse_J,Category_019,07/12/2012,10000
Product_1521,Whse_C,Category_019,24/05/2012,1000
Product_1521,Whse_C,Category_019,06/09/2012,1000
Product_0179,Whse_S,Category_007,10/08/2012,250
Product_2118,Whse_S,Category_009,10/08/2012,200
Product_1680,Whse_S,Category_021,18/04/2012,1
Product_1680,Whse_S,Category_021,02/05/2012,2
Product_1675,Whse_S,Category_021,22/02/2012,10
Product_1680,Whse_S,Category_021,30/05/2012,10
Product_0664,Whse_C,Category_011,08/02/2012,10
Product_0664,Whse_C,Category_011,02/05/2012,10
Product_0491,Whse_C,Category_015,15/02/2012,3
Product_0495,Whse_C,Category_015,12/07/2012,20
Product_1886,Whse_C,Category_007,06/02/2012,300
Product_0192,Whse_C,Category_007,08/02/2012,160
Product_0194,Whse_C,Category_007,08/02/2012,230
Product_0191,Whse_C,Category_007,10/02/2012,95
Product_0194,Whse_C,Category_007,10/02/2012,148
Product_0412,Whse_C,Category_007,10/02/2012,10
Product_0191,Whse_C,Category_007,15/02/2012,400
Product_0194,Whse_C,Category_007,15/02/2012,433
Product_0195,Whse_C,Category_007,15/02/2012,14
Product_0249,Whse_C,Category_007,15/02/2012,16
Product_0412,Whse_C,Category_007,15/02/2012,10
Product_0191,Whse_C,Category_007,12/03/2012,100
Product_0193,Whse_C,Category_007,12/03/2012,60
Product_0194,Whse_C,Category_007,12/03/2012,100
Product_1016,Whse_C,Category_007,10/04/2012,500
Product_0191,Whse_C,Category_007,19/04/2012,100
Product_0192,Whse_C,Category_007,19/04/2012,120
Product_0194,Whse_C,Category_007,19/04/2012,150
Product_0195,Whse_C,Category_007,19/04/2012,120
Product_0191,Whse_C,Category_007,26/04/2012,100
Product_0192,Whse_C,Category_007,26/04/2012,50
Product_0191,Whse_C,Category_007,25/05/2012,595
Product_0194,Whse_C,Category_007,25/05/2012,140
Product_0209,Whse_C,Category_007,25/05/2012,1086
Product_0249,Whse_C,Category_007,25/05/2012,128
Product_1016,Whse_C,Category_007,12/07/2012,200
Product_2167,Whse_C,Category_024,15/02/2012,21
Product_0401,Whse_S,Category_030,13/02/2012,30000
Product_1404,Whse_S,Category_019,05/01/2012,250000
Product_0463,Whse_S,Category_015,27/02/2012,20
Product_0503,Whse_S,Category_015,06/08/2012,20
Product_0151,Whse_S,Category_015,28/09/2012,22
Product_0496,Whse_S,Category_015,28/09/2012,22
Product_1886,Whse_S,Category_007,10/01/2012,4000
Product_0202,Whse_S,Category_007,19/01/2012,1000
Product_1886,Whse_S,Category_007,30/01/2012,2000
Product_0202,Whse_S,Category_007,29/02/2012,300
Product_0206,Whse_S,Category_007,12/03/2012,1300
Product_0202,Whse_S,Category_007,28/03/2012,540
Product_0202,Whse_S,Category_007,28/03/2012,960
Product_1886,Whse_S,Category_007,11/06/2012,1000
Product_0202,Whse_S,Category_007,27/06/2012,1000
Product_1886,Whse_S,Category_007,06/08/2012,500
Product_0204,Whse_S,Category_007,17/08/2012,150
Product_0206,Whse_S,Category_007,17/08/2012,100
Product_0208,Whse_S,Category_007,17/08/2012,50
Product_1886,Whse_S,Category_007,17/08/2012,500
Product_0200,Whse_S,Category_007,14/09/2012,450
Product_1886,Whse_S,Category_007,07/09/2012,500
Product_1886,Whse_S,Category_007,20/09/2012,2000
Product_0202,Whse_S,Category_007,28/09/2012,639
Product_0209,Whse_S,Category_007,28/09/2012,809
Product_0202,Whse_S,Category_007,07/11/2012,200
Product_0206,Whse_S,Category_007,23/11/2012,100
Product_1886,Whse_S,Category_007,23/11/2012,1000
Product_1886,Whse_S,Category_007,17/12/2012,1000
Product_2137,Whse_S,Category_009,30/01/2012,200
Product_2144,Whse_S,Category_009,30/01/2012,100
Product_2128,Whse_S,Category_009,28/02/2012,100
Product_2132,Whse_S,Category_009,05/04/2012,200
Product_2138,Whse_S,Category_009,05/04/2012,200
Product_2144,Whse_S,Category_009,05/04/2012,50
Product_2124,Whse_S,Category_009,27/06/2012,50
Product_2138,Whse_S,Category_009,27/06/2012,300
Product_2145,Whse_S,Category_009,06/08/2012,20
Product_2136,Whse_S,Category_009,14/09/2012,140
Product_2132,Whse_S,Category_009,28/09/2012,100
Product_2135,Whse_S,Category_009,28/09/2012,200
Product_2138,Whse_S,Category_009,28/09/2012,200
Product_2141,Whse_S,Category_009,28/09/2012,640
Product_2124,Whse_S,Category_009,29/10/2012,80
Product_2128,Whse_S,Category_009,16/10/2012,200
Product_2132,Whse_S,Category_009,06/11/2012,500
Product_2138,Whse_S,Category_009,29/10/2012,400
Product_2132,Whse_S,Category_009,25/10/2012,50
Product_2135,Whse_S,Category_009,26/10/2012,50
Product_2142,Whse_S,Category_009,23/11/2012,50
Product_2125,Whse_S,Category_009,23/11/2012,20
Product_0349,Whse_S,Category_021,27/02/2012,50
Product_0349,Whse_S,Category_021,29/02/2012,100
Product_0349,Whse_S,Category_021,05/04/2012,50
Product_0158,Whse_S,Category_021,04/05/2012,200
Product_0353,Whse_S,Category_021,14/09/2012,10
Product_0354,Whse_S,Category_021,14/09/2012,10
Product_0158,Whse_S,Category_021,28/09/2012,600
Product_0158,Whse_S,Category_021,07/11/2012,55
Product_0349,Whse_S,Category_021,07/11/2012,5
Product_0349,Whse_S,Category_021,15/11/2012,100
Product_0352,Whse_S,Category_021,23/11/2012,5
Product_0387,Whse_C,Category_030,09/02/2012,2000
Product_0387,Whse_C,Category_030,23/02/2012,1000
Product_0387,Whse_C,Category_030,15/03/2012,1000
Product_0387,Whse_C,Category_030,19/03/2012,16000
Product_0387,Whse_C,Category_030,19/03/2012,1000
Product_0387,Whse_C,Category_030,26/03/2012,1000
Product_0387,Whse_C,Category_030,09/04/2012,1000
Product_0387,Whse_C,Category_030,11/04/2012,10000
Product_0387,Whse_C,Category_030,24/05/2012,1000
Product_0387,Whse_C,Category_030,04/06/2012,10000
Product_0387,Whse_C,Category_030,13/06/2012,1000
Product_0387,Whse_C,Category_030,20/06/2012,9000
Product_0387,Whse_C,Category_030,22/06/2012,7000
Product_0387,Whse_C,Category_030,09/07/2012,3000
Product_0387,Whse_C,Category_030,18/07/2012,2000
Product_0387,Whse_C,Category_030,07/08/2012,11000
Product_0387,Whse_C,Category_030,08/08/2012,1000
Product_0387,Whse_C,Category_030,30/08/2012,8000
Product_0387,Whse_C,Category_030,30/08/2012,3000
Product_0387,Whse_C,Category_030,05/09/2012,1000
Product_0387,Whse_C,Category_030,20/09/2012,14000
Product_0387,Whse_C,Category_030,20/09/2012,2000
Product_0387,Whse_C,Category_030,08/10/2012,2000
Product_0387,Whse_C,Category_030,08/10/2012,1000
Product_0387,Whse_C,Category_030,15/10/2012,3000
Product_0387,Whse_C,Category_030,19/10/2012,3000
Product_0387,Whse_C,Category_030,19/10/2012,3000
Product_0387,Whse_C,Category_030,26/10/2012,3000
Product_0387,Whse_C,Category_030,26/10/2012,4000
Product_0387,Whse_C,Category_030,19/11/2012,1000
Product_0620,Whse_C,Category_001,09/01/2012,3
Product_0620,Whse_C,Category_001,11/01/2012,10
Product_0620,Whse_C,Category_001,02/02/2012,7
Product_0620,Whse_C,Category_001,15/02/2012,2
Product_0620,Whse_C,Category_001,17/02/2012,5
Product_0620,Whse_C,Category_001,22/03/2012,5
Product_0620,Whse_C,Category_001,26/03/2012,3
Product_0620,Whse_C,Category_001,05/04/2012,9
Product_0620,Whse_C,Category_001,17/04/2012,1
Product_0620,Whse_C,Category_001,25/04/2012,3
Product_0620,Whse_C,Category_001,02/05/2012,15
Product_0620,Whse_C,Category_001,09/05/2012,4
Product_0620,Whse_C,Category_001,01/06/2012,28
Product_0620,Whse_C,Category_001,18/06/2012,4
Product_0620,Whse_C,Category_001,27/06/2012,5
Product_0620,Whse_C,Category_001,04/07/2012,12
Product_0620,Whse_C,Category_001,16/07/2012,2
Product_0620,Whse_C,Category_001,24/07/2012,3
Product_0620,Whse_C,Category_001,26/07/2012,4
Product_0620,Whse_C,Category_001,01/08/2012,15
Product_0620,Whse_C,Category_001,06/08/2012,1
Product_0620,Whse_C,Category_001,07/08/2012,2
Product_0620,Whse_C,Category_001,09/08/2012,1
Product_0620,Whse_C,Category_001,20/08/2012,8
Product_0620,Whse_C,Category_001,27/08/2012,5
Product_0620,Whse_C,Category_001,29/08/2012,1
Product_0620,Whse_C,Category_001,12/09/2012,2
Product_0620,Whse_C,Category_001,21/09/2012,6
Product_0620,Whse_C,Category_001,25/09/2012,1
Product_0620,Whse_C,Category_001,28/09/2012,13
Product_0620,Whse_C,Category_001,08/10/2012,8
Product_0620,Whse_C,Category_001,10/10/2012,3
Product_0620,Whse_C,Category_001,15/10/2012,150
Product_0620,Whse_C,Category_001,30/10/2012,1
Product_0620,Whse_C,Category_001,24/10/2012,5
Product_0620,Whse_C,Category_001,29/10/2012,7
Product_0620,Whse_C,Category_001,31/10/2012,5
Product_0620,Whse_C,Category_001,05/11/2012,4
Product_0620,Whse_C,Category_001,19/11/2012,3
Product_0620,Whse_C,Category_001,26/11/2012,1
Product_0620,Whse_C,Category_001,30/11/2012,4
Product_0620,Whse_C,Category_001,04/12/2012,5
Product_0620,Whse_C,Category_001,19/12/2012,1
Product_1052,Whse_S,Category_032,24/05/2012,390
Product_0503,Whse_S,Category_015,30/05/2012,5
Product_0503,Whse_S,Category_015,31/07/2012,5
Product_0503,Whse_S,Category_015,24/08/2012,4
Product_0150,Whse_S,Category_015,13/11/2012,30
Product_0453,Whse_S,Category_015,25/11/2012,30
Product_2144,Whse_S,Category_009,17/10/2012,16
Product_2167,Whse_S,Category_024,15/08/2012,30
Product_0033,Whse_S,Category_005,16/01/2012,10000
Product_0033,Whse_S,Category_005,15/01/2012,40000
Product_0033,Whse_S,Category_005,16/01/2012,60000
Product_0033,Whse_S,Category_005,06/02/2012,90000
Product_0021,Whse_S,Category_005,17/01/2012,2000
Product_0033,Whse_S,Category_005,05/02/2012,60000
Product_0033,Whse_S,Category_005,05/02/2012,60000
Product_0033,Whse_S,Category_005,04/03/2012,60000
Product_0021,Whse_S,Category_005,19/02/2012,2000
Product_0021,Whse_S,Category_005,20/02/2012,4000
Product_0033,Whse_S,Category_005,20/02/2012,30000
Product_0021,Whse_S,Category_005,11/03/2012,4000
Product_0033,Whse_S,Category_005,11/03/2012,30000
Product_0033,Whse_S,Category_005,12/03/2012,50000
Product_0033,Whse_S,Category_005,16/03/2012,30000
Product_0033,Whse_S,Category_005,30/03/2012,100000
Product_0021,Whse_S,Category_005,09/04/2012,5000
Product_0033,Whse_S,Category_005,09/04/2012,50000
Product_0033,Whse_S,Category_005,06/05/2012,50000
Product_0033,Whse_S,Category_005,04/05/2012,50000
Product_0033,Whse_S,Category_005,11/05/2012,50000
Product_0021,Whse_S,Category_005,18/05/2012,5000
Product_0033,Whse_S,Category_005,11/06/2012,50000
Product_0021,Whse_S,Category_005,17/06/2012,5000
Product_0033,Whse_S,Category_005,17/06/2012,90000
Product_0021,Whse_S,Category_005,06/07/2012,5000
Product_0021,Whse_S,Category_005,22/08/2012,5000
Product_0033,Whse_S,Category_005,23/08/2012,10000
Product_0033,Whse_S,Category_005,10/09/2012,50000
Product_0021,Whse_S,Category_005,23/09/2012,5000
Product_0033,Whse_S,Category_005,02/10/2012,50000
Product_0021,Whse_S,Category_005,19/10/2012,5000
Product_0021,Whse_S,Category_005,02/12/2012,5000
Product_0033,Whse_S,Category_005,02/12/2012,20000
Product_0033,Whse_S,Category_005,02/12/2012,40000
Product_0033,Whse_S,Category_005,21/12/2012,20000
Product_0033,Whse_S,Category_005,01/01/2013,20000
Product_1263,Whse_S,Category_019,05/04/2012,100000
Product_1263,Whse_S,Category_019,25/05/2012,20000
Product_1263,Whse_S,Category_019,20/06/2012,50000
Product_1263,Whse_S,Category_019,12/07/2012,30000
Product_1263,Whse_S,Category_019,13/07/2012,50000
Product_1263,Whse_S,Category_019,17/08/2012,50000
Product_1263,Whse_S,Category_019,12/09/2012,100000
Product_1263,Whse_S,Category_019,18/10/2012,30000
Product_1263,Whse_S,Category_019,14/11/2012,30000
Product_1263,Whse_S,Category_019,02/12/2012,50000
Product_1263,Whse_S,Category_019,19/12/2012,30000
Product_1432,Whse_S,Category_019,30/01/2012,3000
Product_1480,Whse_S,Category_019,06/02/2012,1000
Product_1502,Whse_S,Category_019,12/02/2012,1000
Product_1480,Whse_S,Category_019,13/02/2012,1000
Product_1502,Whse_S,Category_019,20/02/2012,2000
Product_1502,Whse_S,Category_019,20/02/2012,2000
Product_1502,Whse_S,Category_019,05/03/2012,2000
Product_1480,Whse_S,Category_019,14/03/2012,1000
Product_1432,Whse_S,Category_019,28/03/2012,1000
Product_1432,Whse_S,Category_019,30/03/2012,2000
Product_1480,Whse_S,Category_019,09/04/2012,2000
Product_1432,Whse_S,Category_019,30/04/2012,5000
Product_1480,Whse_S,Category_019,29/04/2012,1000
Product_1432,Whse_S,Category_019,04/05/2012,5000
Product_1432,Whse_S,Category_019,01/06/2012,5000
Product_1480,Whse_S,Category_019,11/06/2012,1000
Product_1432,Whse_S,Category_019,17/06/2012,5000
Product_1480,Whse_S,Category_019,17/06/2012,1000
Product_1502,Whse_S,Category_019,17/06/2012,500
Product_1432,Whse_S,Category_019,25/06/2012,20000
Product_1480,Whse_S,Category_019,25/06/2012,6000
Product_1502,Whse_S,Category_019,27/06/2012,2000
Product_1502,Whse_S,Category_019,26/07/2012,5000
Product_1502,Whse_S,Category_019,02/08/2012,5000
Product_1480,Whse_S,Category_019,03/08/2012,1000
Product_1432,Whse_S,Category_019,07/09/2012,10000
Product_1480,Whse_S,Category_019,20/09/2012,5000
Product_1502,Whse_S,Category_019,25/10/2012,4000
Product_1480,Whse_S,Category_019,12/11/2012,5000
Product_1502,Whse_S,Category_019,14/11/2012,2000
Product_1432,Whse_S,Category_019,02/12/2012,3000
Product_1502,Whse_S,Category_019,16/12/2012,6000
Product_1480,Whse_S,Category_019,19/12/2012,5000
Product_1480,Whse_S,Category_019,01/01/2013,3000
Product_0094,Whse_C,Category_019,09/12/2011,5000
Product_0094,Whse_C,Category_019,09/12/2011,5000
Product_0094,Whse_C,Category_019,12/12/2011,50000
Product_0083,Whse_C,Category_019,04/01/2012,15000
Product_0094,Whse_C,Category_019,04/01/2012,50000
Product_0094,Whse_C,Category_019,26/12/2011,17000
Product_1394,Whse_C,Category_019,04/01/2012,50000
Product_1480,Whse_C,Category_019,04/01/2012,25000
Product_1480,Whse_C,Category_019,20/01/2012,50000
Product_1502,Whse_C,Category_019,20/01/2012,30000
Product_0100,Whse_C,Category_019,03/01/2012,3000
Product_0083,Whse_C,Category_019,06/01/2012,10000
Product_1263,Whse_C,Category_019,06/01/2012,1000
Product_0083,Whse_C,Category_019,06/02/2012,15000
Product_0100,Whse_C,Category_019,06/02/2012,3000
Product_0083,Whse_C,Category_019,31/01/2012,90000
Product_1393,Whse_C,Category_019,31/01/2012,4000
Product_0083,Whse_C,Category_019,30/01/2012,18000
Product_0094,Whse_C,Category_019,30/01/2012,16000
Product_0094,Whse_C,Category_019,02/02/2012,50000
Product_0100,Whse_C,Category_019,02/02/2012,5000
Product_1263,Whse_C,Category_019,02/02/2012,2000
Product_1480,Whse_C,Category_019,02/02/2012,5000
Product_1479,Whse_C,Category_019,09/03/2012,8000
Product_1502,Whse_C,Category_019,06/02/2012,20000
Product_0094,Whse_C,Category_019,10/02/2012,50000
Product_1480,Whse_C,Category_019,10/02/2012,10000
Product_1502,Whse_C,Category_019,10/02/2012,50000
Product_1480,Whse_C,Category_019,14/02/2012,20000
Product_1502,Whse_C,Category_019,14/02/2012,5000
Product_1394,Whse_C,Category_019,20/02/2012,10000
Product_1502,Whse_C,Category_019,20/02/2012,5000
Product_0100,Whse_C,Category_019,23/02/2012,3000
Product_1394,Whse_C,Category_019,23/02/2012,50000
Product_1394,Whse_C,Category_019,29/02/2012,50000
Product_1479,Whse_C,Category_019,01/04/2012,8000
Product_1480,Whse_C,Category_019,23/02/2012,20000
Product_1502,Whse_C,Category_019,23/02/2012,50000
Product_1502,Whse_C,Category_019,29/02/2012,50000
Product_0094,Whse_C,Category_019,02/03/2012,53250
Product_0094,Whse_C,Category_019,02/03/2012,26750
Product_1394,Whse_C,Category_019,02/03/2012,50000
Product_1502,Whse_C,Category_019,02/03/2012,50000
Product_1502,Whse_C,Category_019,05/03/2012,50000
Product_1480,Whse_C,Category_019,05/03/2012,30000
Product_1393,Whse_C,Category_019,07/03/2012,4000
Product_1480,Whse_C,Category_019,07/03/2012,14000
Product_1394,Whse_C,Category_019,12/03/2012,50000
Product_1502,Whse_C,Category_019,12/03/2012,50000
Product_0083,Whse_C,Category_019,13/03/2012,55000
Product_0093,Whse_C,Category_019,13/03/2012,10000
Product_0100,Whse_C,Category_019,15/03/2012,3000
Product_1394,Whse_C,Category_019,19/03/2012,50000
Product_1394,Whse_C,Category_019,16/03/2012,8000
Product_0094,Whse_C,Category_019,20/03/2012,50000
Product_1502,Whse_C,Category_019,20/03/2012,50000
Product_1431,Whse_C,Category_019,22/03/2012,10000
Product_0083,Whse_C,Category_019,23/03/2012,60000
Product_1393,Whse_C,Category_019,23/03/2012,4000
Product_0100,Whse_C,Category_019,23/03/2012,2000
Product_0100,Whse_C,Category_019,23/03/2012,3000
Product_1502,Whse_C,Category_019,23/03/2012,50000
Product_1431,Whse_C,Category_019,28/03/2012,5000
Product_1480,Whse_C,Category_019,28/03/2012,7000
Product_1479,Whse_C,Category_019,15/05/2012,17000
Product_0093,Whse_C,Category_019,10/04/2012,15000
Product_0100,Whse_C,Category_019,12/04/2012,3000
Product_1394,Whse_C,Category_019,12/04/2012,25000
Product_1480,Whse_C,Category_019,12/04/2012,50000
Product_1263,Whse_C,Category_019,16/04/2012,10000
Product_1431,Whse_C,Category_019,17/04/2012,149000
Product_1431,Whse_C,Category_019,17/04/2012,51000
Product_0094,Whse_C,Category_019,18/04/2012,50000
Product_1263,Whse_C,Category_019,18/04/2012,2000
Product_1394,Whse_C,Category_019,18/04/2012,25000
Product_1480,Whse_C,Category_019,18/04/2012,30000
Product_1480,Whse_C,Category_019,18/04/2012,70000
Product_1502,Whse_C,Category_019,18/04/2012,60000
Product_1393,Whse_C,Category_019,23/04/2012,4000
Product_1480,Whse_C,Category_019,23/04/2012,3000
Product_0083,Whse_C,Category_019,24/04/2012,60000
Product_1480,Whse_C,Category_019,24/04/2012,30000
Product_0083,Whse_C,Category_019,25/04/2012,2000
Product_1394,Whse_C,Category_019,25/04/2012,50000
Product_1263,Whse_C,Category_019,26/04/2012,3000
Product_1502,Whse_C,Category_019,26/04/2012,30000
Product_0094,Whse_C,Category_019,07/05/2012,5500
Product_0100,Whse_C,Category_019,07/05/2012,5000
Product_1394,Whse_C,Category_019,07/05/2012,30000
Product_1479,Whse_C,Category_019,07/05/2012,8000
Product_0083,Whse_C,Category_019,11/05/2012,20000
Product_0094,Whse_C,Category_019,11/05/2012,50000
Product_1394,Whse_C,Category_019,11/05/2012,20000
Product_1502,Whse_C,Category_019,11/05/2012,50000
Product_1480,Whse_C,Category_019,15/05/2012,4000
Product_1502,Whse_C,Category_019,15/05/2012,10000
